kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c|
     12.49592 |      17.27463 |      17.37371 |      28.74975 |      14.38005 |      19.99331 |      33.10329 |       1.00000 |      14.88785 |      14.90461 | 
     12.70621 |      17.49096 |      17.59129 |      28.99097 |      14.62204 |      20.24370 |      33.38108 |       1.00000 |      14.88785 |      14.90461 | 
     12.91744 |      17.71245 |      17.81408 |      29.23128 |      14.86513 |      20.50008 |      33.65789 |       1.00000 |      14.88785 |      14.90461 | 
     13.12981 |      17.93884 |      18.04178 |      29.47065 |      15.10952 |      20.76212 |      33.93360 |       1.00000 |      14.88785 |      14.90461 | 
     13.34348 |      18.16921 |      18.27350 |      29.70862 |      15.35540 |      21.02877 |      34.20769 |       1.00000 |      14.88785 |      14.90461 | 
     13.55855 |      18.40180 |      18.50745 |      29.94504 |      15.60290 |      21.29799 |      34.48004 |       1.00000 |      14.88785 |      14.90461 | 
     13.77513 |      18.63662 |      18.74364 |      30.17993 |      15.85213 |      21.56980 |      34.75079 |       1.00000 |      14.88785 |      14.90461 | 
     13.99333 |      18.87627 |      18.98470 |      30.41350 |      16.10324 |      21.84720 |      35.01998 |       1.00000 |      14.88785 |      14.90461 | 
     14.21319 |      19.12012 |      19.22997 |      30.64633 |      16.35625 |      22.12945 |      35.28850 |       1.00000 |      14.88785 |      14.90461 | 
     14.43477 |      19.36588 |      19.47717 |      30.87831 |      16.61124 |      22.41393 |      35.55590 |       1.00000 |      14.88785 |      14.90461 | 
     14.65811 |      19.61616 |      19.72891 |      31.10861 |      16.86826 |      22.70363 |      35.82129 |       1.00000 |      14.88785 |      14.90461 | 
     14.88327 |      19.86843 |      19.98266 |      31.33671 |      17.12736 |      22.99563 |      36.08391 |       1.00000 |      14.88785 |      14.90461 | 
     15.11020 |      20.12094 |      20.23665 |      31.56297 |      17.38851 |      23.28792 |      36.34435 |       1.00000 |      14.88785 |      14.90122 | 
     15.33890 |      20.37624 |      20.49344 |      31.78869 |      17.65169 |      23.58344 |      36.60422 |       1.00000 |      14.88785 |      14.90122 | 
     15.56931 |      20.63577 |      20.75450 |      32.01625 |      17.91684 |      23.88385 |      36.86543 |       1.00000 |      14.88785 |      14.90122 | 
     15.80137 |      20.89622 |      21.01647 |      32.24225 |      18.18389 |      24.18532 |      37.12502 |       1.00000 |      14.88785 |      14.90122 | 
     16.03508 |      21.15236 |      21.27411 |      32.46459 |      18.45284 |      24.48181 |      37.38090 |       1.00000 |      14.88785 |      14.90122 | 
     16.27033 |      21.40483 |      21.52807 |      32.68516 |      18.72356 |      24.77406 |      37.63464 |       1.00000 |      14.88785 |      14.90122 | 
     16.50699 |      21.65552 |      21.78023 |      32.90275 |      18.99591 |      25.06424 |      37.88544 |       1.00000 |      14.88785 |      14.90122 | 
     16.74500 |      21.90546 |      22.03164 |      33.11943 |      19.26980 |      25.35357 |      38.13527 |       1.00000 |      14.88785 |      14.90122 | 
     16.98418 |      22.15698 |      22.28464 |      33.33681 |      19.54504 |      25.64471 |      38.38571 |       1.00000 |      14.88785 |      14.90122 | 
     17.22442 |      22.40969 |      22.53884 |      33.55410 |      19.82151 |      25.93724 |      38.63618 |       1.00000 |      14.88785 |      14.90122 | 
     17.46559 |      22.65733 |      22.78794 |      33.76945 |      20.09904 |      26.22390 |      38.88428 |       1.00000 |      14.88785 |      14.90122 | 
     17.70756 |      22.89975 |      23.03179 |      33.98170 |      20.37749 |      26.50451 |      39.12889 |       1.00000 |      14.88785 |      14.90122 | 
     17.95016 |      23.14090 |      23.27436 |      34.19215 |      20.65668 |      26.78366 |      39.37161 |       1.00000 |      14.88785 |      14.90122 | 
     18.19322 |      23.37910 |      23.51397 |      34.40270 |      20.93639 |      27.05939 |      39.61449 |       1.00000 |      14.88785 |      14.90122 | 
     18.43656 |      23.61728 |      23.75356 |      34.61454 |      21.21642 |      27.33511 |      39.85866 |       1.00000 |      14.88785 |      14.90122 | 
     18.67999 |      23.85292 |      23.99060 |      34.82613 |      21.49655 |      27.60789 |      40.10252 |       1.00000 |      14.88785 |      14.90122 | 
     18.92332 |      24.08257 |      24.22161 |      35.03686 |      21.77656 |      27.87373 |      40.34526 |       1.00000 |      14.88785 |      14.90122 | 
     19.16639 |      24.31359 |      24.45401 |      35.24879 |      22.05629 |      28.14117 |      40.58963 |       1.00000 |      14.88785 |      14.90122 | 
     19.40904 |      24.53908 |      24.68084 |      35.45896 |      22.33552 |      28.40220 |      40.83160 |       1.00000 |      14.88785 |      14.90122 | 
     19.65110 |      24.76203 |      24.90512 |      35.66967 |      22.61408 |      28.66030 |      41.07394 |       1.00000 |      14.88785 |      14.90122 | 
     19.89243 |      24.97882 |      25.12320 |      35.87913 |      22.89180 |      28.91126 |      41.31483 |       1.00000 |      14.88785 |      14.89783 | 
     20.13282 |      25.19035 |      25.33599 |      36.08786 |      23.16843 |      29.15613 |      41.55488 |       1.00000 |      14.88785 |      14.89783 | 
     20.37212 |      25.40385 |      25.55077 |      36.30009 |      23.44382 |      29.40330 |      41.79910 |       1.00000 |      14.88785 |      14.89783 | 
     20.61021 |      25.62027 |      25.76848 |      36.51695 |      23.71780 |      29.65384 |      42.04864 |       1.00000 |      14.88785 |      14.89783 | 
     20.84704 |      25.83188 |      25.98135 |      36.73356 |      23.99035 |      29.89881 |      42.29791 |       1.00000 |      14.88785 |      14.89783 | 
     21.08255 |      26.03862 |      26.18933 |      36.94789 |      24.26137 |      30.13814 |      42.54514 |       1.00000 |      14.88785 |      14.89783 | 
     21.31670 |      26.24311 |      26.39504 |      37.16294 |      24.53082 |      30.37487 |      42.79314 |       1.00000 |      14.88785 |      14.89783 | 
     21.54940 |      26.43873 |      26.59184 |      37.37466 |      24.79861 |      30.60134 |      43.03714 |       1.00000 |      14.88785 |      14.89783 | 
     21.78058 |      26.63787 |      26.79217 |      37.58885 |      25.06465 |      30.83188 |      43.28381 |       1.00000 |      14.88785 |      14.89783 | 
     22.01018 |      26.82569 |      26.98113 |      37.79815 |      25.32886 |      31.04933 |      43.52446 |       1.00000 |      14.88785 |      14.89783 | 
     22.23808 |      27.01217 |      27.16873 |      38.00813 |      25.59113 |      31.26522 |      43.76588 |       1.00000 |      14.88785 |      14.89783 | 
     22.46420 |      27.18894 |      27.34658 |      38.21388 |      25.85134 |      31.46988 |      44.00237 |       1.00000 |      14.88785 |      14.89783 | 
     22.68841 |      27.35816 |      27.51683 |      38.41449 |      26.10936 |      31.66580 |      44.23316 |       1.00000 |      14.88785 |      14.89783 | 
     22.91058 |      27.51782 |      27.67745 |      38.61000 |      26.36502 |      31.85065 |      44.45775 |       1.00000 |      14.88785 |      14.89783 | 
     23.13045 |      27.66056 |      27.82107 |      38.79708 |      26.61805 |      32.01591 |      44.67291 |       1.00000 |      14.88785 |      14.89783 | 
     23.34780 |      27.79371 |      27.95504 |      38.98021 |      26.86817 |      32.17009 |      44.88375 |       1.00000 |      14.88785 |      14.89783 | 
     23.56231 |      27.92244 |      28.08456 |      39.16175 |      27.11503 |      32.31913 |      45.09347 |       1.00000 |      14.88785 |      14.89783 | 
     23.77375 |      28.04798 |      28.21087 |      39.34287 |      27.35834 |      32.46449 |      45.30295 |       1.00000 |      14.88785 |      14.89783 | 
     23.98185 |      28.17015 |      28.33380 |      39.52344 |      27.59782 |      32.60596 |      45.51157 |       1.00000 |      14.88785 |      14.89783 | 
     24.18642 |      28.31096 |      28.47548 |      39.71684 |      27.83324 |      32.76900 |      45.73450 |       1.00000 |      14.88785 |      14.89783 | 
     24.38739 |      28.44614 |      28.61150 |      39.90893 |      28.06451 |      32.92552 |      45.95578 |       1.00000 |      14.88785 |      14.89444 | 
     24.58467 |      28.56017 |      28.72625 |      40.09203 |      28.29153 |      33.05758 |      46.16694 |       1.00000 |      14.88785 |      14.89444 | 
     24.77815 |      28.69481 |      28.86172 |      40.29087 |      28.51418 |      33.21347 |      46.39573 |       1.00000 |      14.88785 |      14.89444 | 
     24.96793 |      28.83551 |      29.00329 |      40.49519 |      28.73258 |      33.37639 |      46.63026 |       1.00000 |      14.88785 |      14.89444 | 
     25.15414 |      28.98184 |      29.15052 |      40.70407 |      28.94687 |      33.54582 |      46.87012 |       1.00000 |      14.88785 |      14.89444 | 
     25.33701 |      29.12977 |      29.29937 |      40.91384 |      29.15731 |      33.71711 |      47.11087 |       1.00000 |      14.88785 |      14.89444 | 
     25.51682 |      29.28123 |      29.45176 |      41.12481 |      29.36424 |      33.89248 |      47.35275 |       1.00000 |      14.88785 |      14.89444 | 
     25.69389 |      29.43106 |      29.60251 |      41.33377 |      29.56800 |      34.06597 |      47.59276 |       1.00000 |      14.88785 |      14.89444 | 
     25.86851 |      29.58123 |      29.75360 |      41.54237 |      29.76895 |      34.23984 |      47.83270 |       1.00000 |      14.88785 |      14.89444 | 
     26.04107 |      29.73355 |      29.90687 |      41.75153 |      29.96754 |      34.41621 |      48.07336 |       1.00000 |      14.88785 |      14.89444 | 
     26.21198 |      29.89232 |      30.06662 |      41.96396 |      30.16421 |      34.60004 |      48.31756 |       1.00000 |      14.88785 |      14.89444 | 
     26.38163 |      30.05380 |      30.22909 |      42.17673 |      30.35944 |      34.78702 |      48.56243 |       1.00000 |      14.88785 |      14.89444 | 
     26.55045 |      30.21836 |      30.39466 |      42.38860 |      30.55371 |      34.97755 |      48.80643 |       1.00000 |      14.88785 |      14.89444 | 
     26.71885 |      30.38681 |      30.56415 |      42.60062 |      30.74750 |      35.17260 |      49.05045 |       1.00000 |      14.88785 |      14.89444 | 
     26.88718 |      30.55892 |      30.73731 |      42.81294 |      30.94122 |      35.37187 |      49.29475 |       1.00000 |      14.88785 |      14.89444 | 
     27.05577 |      30.73484 |      30.91431 |      43.02515 |      31.13522 |      35.57556 |      49.53923 |       1.00000 |      14.88785 |      14.89444 | 
     27.22493 |      30.91674 |      31.09733 |      43.23900 |      31.32990 |      35.78617 |      49.78554 |       1.00000 |      14.88785 |      14.89444 | 
     27.39498 |      31.10443 |      31.28617 |      43.45449 |      31.52558 |      36.00348 |      50.03378 |       1.00000 |      14.88785 |      14.89444 | 
     27.56620 |      31.29577 |      31.47869 |      43.66950 |      31.72262 |      36.22503 |      50.28135 |       1.00000 |      14.88785 |      14.89444 | 
     27.73881 |      31.49050 |      31.67461 |      43.88371 |      31.92125 |      36.45049 |      50.52798 |       1.00000 |      14.88785 |      14.89444 | 
     27.91301 |      31.69070 |      31.87604 |      44.09881 |      32.12172 |      36.68229 |      50.77574 |       1.00000 |      14.88785 |      14.89105 | 
     28.08895 |      31.89443 |      32.08102 |      44.31310 |      32.32419 |      36.91818 |      51.02246 |       1.00000 |      14.88785 |      14.89105 | 
     28.26679 |      32.10041 |      32.28826 |      44.52568 |      32.52884 |      37.15667 |      51.26730 |       1.00000 |      14.88785 |      14.89105 | 
     28.44659 |      32.30917 |      32.49830 |      44.73793 |      32.73576 |      37.39838 |      51.51131 |       1.00000 |      14.88785 |      14.89105 | 
     28.62842 |      32.51961 |      32.71004 |      44.94882 |      32.94500 |      37.64204 |      51.75360 |       1.00000 |      14.88785 |      14.89105 | 
     28.81229 |      32.73173 |      32.92346 |      45.15791 |      33.15659 |      37.88764 |      51.99417 |       1.00000 |      14.88785 |      14.89105 | 
     28.99823 |      32.94901 |      33.14207 |      45.37257 |      33.37057 |      38.13922 |      52.23885 |       1.00000 |      14.88785 |      14.89105 | 
     29.18625 |      33.16953 |      33.36394 |      45.58855 |      33.58694 |      38.39454 |      52.48486 |       1.00000 |      14.88785 |      14.89105 | 
     29.37637 |      33.38792 |      33.58367 |      45.79605 |      33.80573 |      38.64740 |      52.72370 |       1.00000 |      14.88785 |      14.89105 | 
     29.56858 |      33.60758 |      33.80467 |      46.00308 |      34.02692 |      38.90172 |      52.96184 |       1.00000 |      14.88785 |      14.89105 | 
     29.76282 |      33.83027 |      34.02872 |      46.21519 |      34.25044 |      39.15956 |      53.20363 |       1.00000 |      14.88785 |      14.89105 | 
     29.95903 |      34.04872 |      34.24850 |      46.41763 |      34.47623 |      39.41247 |      53.43677 |       1.00000 |      14.88785 |      14.89105 | 
     30.15713 |      34.26548 |      34.46659 |      46.61662 |      34.70421 |      39.66344 |      53.66660 |       1.00000 |      14.88785 |      14.89105 | 
     30.35699 |      34.48186 |      34.68430 |      46.81388 |      34.93420 |      39.91398 |      53.89418 |       1.00000 |      14.88785 |      14.89105 | 
     30.55846 |      34.69966 |      34.90344 |      47.01181 |      35.16605 |      40.16616 |      54.12188 |       1.00000 |      14.88785 |      14.89105 | 
     30.76141 |      34.91908 |      35.12420 |      47.21067 |      35.39960 |      40.42020 |      54.35046 |       1.00000 |      14.88785 |      14.89105 | 
     30.96569 |      35.13667 |      35.34312 |      47.40703 |      35.63468 |      40.67214 |      54.57634 |       1.00000 |      14.88785 |      14.89105 | 
     31.17115 |      35.35463 |      35.56243 |      47.60380 |      35.87112 |      40.92451 |      54.80276 |       1.00000 |      14.88785 |      14.89105 | 
