kias |keas |ktas |ktgs |mph |mphas |mphgs |a|b|c
      7.50604 |      12.73097 |      12.80675 |      25.13314 |       8.63780 |      14.73775 |      28.92872 |       1.00000 |      14.88852 |      14.90122 
      7.75431 |      13.03213 |      13.10972 |      25.36258 |       8.92351 |      15.08640 |      29.19324 |       1.00000 |      14.88852 |      14.90122 
      8.00473 |      13.33633 |      13.41574 |      25.59131 |       9.21168 |      15.43856 |      29.45697 |       1.00000 |      14.88852 |      14.90122 
      8.25715 |      13.64254 |      13.72378 |      25.81871 |       9.50216 |      15.79305 |      29.71917 |       1.00000 |      14.88852 |      14.90122 
      8.51157 |      13.95188 |      14.03498 |      26.04478 |       9.79493 |      16.15116 |      29.98003 |       1.00000 |      14.88852 |      14.90122 
      8.76788 |      14.26200 |      14.34695 |      26.26871 |      10.08989 |      16.51018 |      30.23819 |       1.00000 |      14.88852 |      14.89783 
      9.02606 |      14.57418 |      14.66100 |      26.49091 |      10.38701 |      16.87158 |      30.49420 |       1.00000 |      14.88852 |      14.89783 
      9.28608 |      14.88923 |      14.97794 |      26.71142 |      10.68622 |      17.23631 |      30.74836 |       1.00000 |      14.88852 |      14.89783 
      9.54788 |      15.20812 |      15.29875 |      26.93271 |      10.98751 |      17.60548 |      31.00337 |       1.00000 |      14.88852 |      14.89783 
      9.81146 |      15.52934 |      15.62189 |      27.15335 |      11.29082 |      17.97736 |      31.25748 |       1.00000 |      14.88852 |      14.89783 
     10.07680 |      15.85253 |      15.94702 |      27.37194 |      11.59618 |      18.35151 |      31.50926 |       1.00000 |      14.88852 |      14.89783 
     10.34387 |      16.17810 |      16.27454 |      27.58911 |      11.90352 |      18.72841 |      31.75945 |       1.00000 |      14.88852 |      14.89783 
     10.61276 |      16.50607 |      16.60449 |      27.80487 |      12.21295 |      19.10811 |      32.00799 |       1.00000 |      14.88852 |      14.89783 
     10.88348 |      16.83436 |      16.93475 |      28.02006 |      12.52449 |      19.48816 |      32.25594 |       1.00000 |      14.88852 |      14.89783 
     11.15602 |      17.15859 |      17.26093 |      28.23463 |      12.83812 |      19.86352 |      32.50333 |       1.00000 |      14.88852 |      14.89783 
     11.43038 |      17.47491 |      17.57915 |      28.44532 |      13.15385 |      20.22972 |      32.74644 |       1.00000 |      14.88852 |      14.89783 
     11.70650 |      17.77797 |      17.88404 |      28.65005 |      13.47160 |      20.58058 |      32.98244 |       1.00000 |      14.88852 |      14.89783 
     11.98424 |      18.08037 |      18.18826 |      28.85218 |      13.79121 |      20.93068 |      33.21532 |       1.00000 |      14.88852 |      14.89783 
     12.26338 |      18.38042 |      18.49012 |      29.05134 |      14.11244 |      21.27805 |      33.44484 |       1.00000 |      14.88852 |      14.89783 
     12.54371 |      18.67136 |      18.78281 |      29.24601 |      14.43504 |      21.61488 |      33.66927 |       1.00000 |      14.88852 |      14.89783 
     12.82491 |      18.94346 |      19.05656 |      29.42957 |      14.75865 |      21.92990 |      33.88105 |       1.00000 |      14.88852 |      14.89783 
     13.10659 |      19.18851 |      19.30309 |      29.59839 |      15.08279 |      22.21360 |      34.07566 |       1.00000 |      14.88852 |      14.89783 
     13.38814 |      19.42565 |      19.54167 |      29.75881 |      15.40680 |      22.48815 |      34.26057 |       1.00000 |      14.88852 |      14.89783 
     13.66891 |      19.60041 |      19.71749 |      29.86741 |      15.72990 |      22.69048 |      34.38599 |       1.00000 |      14.88852 |      14.89783 
     13.94787 |      19.75512 |      19.87315 |      29.97144 |      16.05092 |      22.86961 |      34.50627 |       1.00000 |      14.88852 |      14.89783 
     14.22392 |      19.89266 |      20.01154 |      30.07498 |      16.36859 |      23.02887 |      34.62610 |       1.00000 |      14.88852 |      14.89444 
     14.49606 |      20.01254 |      20.13216 |      30.17843 |      16.68177 |      23.16767 |      34.74549 |       1.00000 |      14.88852 |      14.89444 
     14.76338 |      20.11789 |      20.23815 |      30.28264 |      16.98939 |      23.28965 |      34.86567 |       1.00000 |      14.88852 |      14.89444 
     15.02497 |      20.24375 |      20.36479 |      30.42205 |      17.29042 |      23.43538 |      35.02631 |       1.00000 |      14.88852 |      14.89444 
     15.28041 |      20.39320 |      20.51516 |      30.59753 |      17.58438 |      23.60842 |      35.22783 |       1.00000 |      14.88852 |      14.89444 
     15.52962 |      20.55850 |      20.68147 |      30.80122 |      17.87117 |      23.79981 |      35.46154 |       1.00000 |      14.88852 |      14.89444 
     15.77275 |      20.75134 |      20.87549 |      31.02271 |      18.15096 |      24.02309 |      35.71626 |       1.00000 |      14.88852 |      14.89444 
     16.01012 |      20.95780 |      21.08321 |      31.25504 |      18.42412 |      24.26212 |      35.98325 |       1.00000 |      14.88852 |      14.89444 
     16.24214 |      21.17433 |      21.30106 |      31.49458 |      18.69113 |      24.51282 |      36.25853 |       1.00000 |      14.88852 |      14.89444 
     16.46921 |      21.39303 |      21.52109 |      31.73518 |      18.95243 |      24.76603 |      36.53495 |       1.00000 |      14.88852 |      14.89444 
     16.69183 |      21.60589 |      21.73525 |      31.97550 |      19.20861 |      25.01248 |      36.81130 |       1.00000 |      14.88852 |      14.89444 
     16.91043 |      21.80760 |      21.93820 |      32.21622 |      19.46017 |      25.24603 |      37.08843 |       1.00000 |      14.88852 |      14.89444 
     17.12550 |      22.00253 |      22.13432 |      32.45726 |      19.70768 |      25.47172 |      37.36599 |       1.00000 |      14.88852 |      14.89444 
     17.33755 |      22.19265 |      22.32560 |      32.69848 |      19.95170 |      25.69184 |      37.64347 |       1.00000 |      14.88852 |      14.89444 
     17.54704 |      22.37979 |      22.51389 |      32.93909 |      20.19278 |      25.90852 |      37.92055 |       1.00000 |      14.88852 |      14.89444 
     17.75451 |      22.56808 |      22.70333 |      33.17996 |      20.43152 |      26.12653 |      38.19780 |       1.00000 |      14.88852 |      14.89444 
     17.96042 |      22.75857 |      22.89499 |      33.41993 |      20.66849 |      26.34708 |      38.47414 |       1.00000 |      14.88852 |      14.89444 
     18.16526 |      22.94923 |      23.08682 |      33.65995 |      20.90421 |      26.56784 |      38.75066 |       1.00000 |      14.88852 |      14.89444 
     18.36944 |      23.13538 |      23.27411 |      33.89954 |      21.13918 |      26.78337 |      39.02657 |       1.00000 |      14.88852 |      14.89444 
     18.57338 |      23.31061 |      23.45042 |      34.13106 |      21.37387 |      26.98626 |      39.29311 |       1.00000 |      14.88852 |      14.89444 
     18.77734 |      23.47937 |      23.62023 |      34.35538 |      21.60858 |      27.18167 |      39.55116 |       1.00000 |      14.88852 |      14.89106 
     18.98143 |      23.66075 |      23.80272 |      34.58263 |      21.84344 |      27.39168 |      39.81266 |       1.00000 |      14.88852 |      14.89106 
     19.18578 |      23.86087 |      24.00407 |      34.81704 |      22.07860 |      27.62340 |      40.08222 |       1.00000 |      14.88852 |      14.89106 
     19.39049 |      24.07677 |      24.22130 |      35.05419 |      22.31418 |      27.87337 |      40.35499 |       1.00000 |      14.88852 |      14.89106 
     19.59575 |      24.30337 |      24.44928 |      35.29145 |      22.55039 |      28.13573 |      40.62812 |       1.00000 |      14.88852 |      14.89106 
     19.80177 |      24.53377 |      24.68110 |      35.52870 |      22.78748 |      28.40250 |      40.90137 |       1.00000 |      14.88852 |      14.89106 
     20.00875 |      24.76629 |      24.91504 |      35.76424 |      23.02567 |      28.67172 |      41.17301 |       1.00000 |      14.88852 |      14.89106 
     20.21688 |      24.99969 |      25.14987 |      35.99719 |      23.26518 |      28.94196 |      41.44175 |       1.00000 |      14.88852 |      14.89106 
     20.42635 |      25.23063 |      25.38224 |      36.22967 |      23.50623 |      29.20936 |      41.70955 |       1.00000 |      14.88852 |      14.89106 
     20.63732 |      25.45633 |      25.60932 |      36.45816 |      23.74901 |      29.47068 |      41.97269 |       1.00000 |      14.88852 |      14.89106 
     20.84986 |      25.65979 |      25.81404 |      36.66680 |      23.99359 |      29.70627 |      42.21306 |       1.00000 |      14.88852 |      14.89106 
     21.06382 |      25.83685 |      25.99220 |      36.85359 |      24.23981 |      29.91129 |      42.42829 |       1.00000 |      14.88852 |      14.89106 
     21.27880 |      25.99940 |      26.15577 |      37.02809 |      24.48720 |      30.09952 |      42.62944 |       1.00000 |      14.88852 |      14.89106 
     21.49428 |      26.17002 |      26.32745 |      37.20935 |      24.73518 |      30.29709 |      42.83813 |       1.00000 |      14.88852 |      14.89106 
     21.70984 |      26.34250 |      26.50100 |      37.38979 |      24.98324 |      30.49680 |      43.04545 |       1.00000 |      14.88852 |      14.89106 
     21.92509 |      26.53166 |      26.69133 |      37.59149 |      25.23094 |      30.71584 |      43.27693 |       1.00000 |      14.88852 |      14.89106 
     22.13980 |      26.72101 |      26.88186 |      37.79623 |      25.47803 |      30.93509 |      43.51148 |       1.00000 |      14.88852 |      14.89106 
     22.35383 |      26.91348 |      27.07552 |      38.00486 |      25.72433 |      31.15796 |      43.75108 |       1.00000 |      14.88852 |      14.89106 
     22.56705 |      27.08600 |      27.24912 |      38.20274 |      25.96970 |      31.35773 |      43.97843 |       1.00000 |      14.88852 |      14.89106 
     22.77924 |      27.25129 |      27.41543 |      38.39825 |      26.21388 |      31.54912 |      44.20352 |       1.00000 |      14.88852 |      14.89106 
     22.99011 |      27.41194 |      27.57708 |      38.58768 |      26.45654 |      31.73514 |      44.42184 |       1.00000 |      14.88852 |      14.88767 
     23.19934 |      27.55878 |      27.72484 |      38.76793 |      26.69733 |      31.90518 |      44.62962 |       1.00000 |      14.88852 |      14.88767 
     23.40657 |      27.70132 |      27.86828 |      38.94797 |      26.93580 |      32.07025 |      44.83696 |       1.00000 |      14.88852 |      14.88767 
     23.61143 |      27.85374 |      28.02166 |      39.14220 |      27.17155 |      32.24675 |      45.06046 |       1.00000 |      14.88852 |      14.88767 
     23.81372 |      27.99900 |      28.16783 |      39.33998 |      27.40434 |      32.41497 |      45.28799 |       1.00000 |      14.88852 |      14.88767 
     24.01336 |      28.16350 |      28.33336 |      39.55397 |      27.63408 |      32.60545 |      45.53405 |       1.00000 |      14.88852 |      14.88767 
     24.21038 |      28.33812 |      28.50907 |      39.77530 |      27.86081 |      32.80765 |      45.78893 |       1.00000 |      14.88852 |      14.88767 
     24.40491 |      28.50595 |      28.67795 |      39.99186 |      28.08467 |      33.00200 |      46.04000 |       1.00000 |      14.88852 |      14.88767 
     24.59709 |      28.66549 |      28.83850 |      40.20658 |      28.30582 |      33.18676 |      46.28847 |       1.00000 |      14.88852 |      14.88767 
     24.78700 |      28.82141 |      28.99540 |      40.42052 |      28.52437 |      33.36731 |      46.53473 |       1.00000 |      14.88852 |      14.88767 
     24.97480 |      28.98936 |      29.16441 |      40.64141 |      28.74049 |      33.56180 |      46.78826 |       1.00000 |      14.88852 |      14.88767 
     25.16066 |      29.16771 |      29.34387 |      40.86658 |      28.95438 |      33.76833 |      47.04668 |       1.00000 |      14.88852 |      14.88767 
     25.34482 |      29.34183 |      29.51909 |      41.08600 |      29.16630 |      33.96996 |      47.30027 |       1.00000 |      14.88852 |      14.88767 
     25.52755 |      29.51289 |      29.69122 |      41.30436 |      29.37658 |      34.16805 |      47.55186 |       1.00000 |      14.88852 |      14.88767 
     25.70915 |      29.68702 |      29.86644 |      41.52441 |      29.58556 |      34.36969 |      47.80517 |       1.00000 |      14.88852 |      14.88767 
     25.88998 |      29.86372 |      30.04426 |      41.74463 |      29.79365 |      34.57432 |      48.05908 |       1.00000 |      14.88852 |      14.88767 
     26.07036 |      30.04217 |      30.22384 |      41.96542 |      30.00124 |      34.78097 |      48.31368 |       1.00000 |      14.88852 |      14.88767 
     26.25063 |      30.22148 |      30.40427 |      42.18502 |      30.20869 |      34.98862 |      48.56697 |       1.00000 |      14.88852 |      14.88767 
     26.43110 |      30.40101 |      30.58494 |      42.40284 |      30.41636 |      35.19653 |      48.81819 |       1.00000 |      14.88852 |      14.88767 
     26.61202 |      30.58608 |      30.77118 |      42.62213 |      30.62456 |      35.41084 |      49.07083 |       1.00000 |      14.88852 |      14.88767 
     26.79363 |      30.77566 |      30.96196 |      42.84172 |      30.83356 |      35.63038 |      49.32325 |       1.00000 |      14.88513 |      14.88767 
     26.97614 |      30.96096 |      31.14842 |      43.05672 |      31.04359 |      35.84497 |      49.57056 |       1.00000 |      14.88513 |      14.88767 
     27.15966 |      31.13515 |      31.32372 |      43.26167 |      31.25478 |      36.04670 |      49.80662 |       1.00000 |      14.88513 |      14.88767 
     27.34416 |      31.31053 |      31.50021 |      43.46461 |      31.46710 |      36.24980 |      50.04024 |       1.00000 |      14.88513 |      14.88767 
